gpu_id,power_watts_mean,power_watts_var,behavior_label,pct_time_burst_unstable,pct_time_sustained_high-load_anomaly,pct_time_spike_event,pct_time_moderate_load,pct_time_erratic_fluctuation,pct_time_high_load,pct_time_idle_low_load,gpu_classification
dgxanode02_00000000:47:00.0,140.3052344792081,16606.004844047777,"{'Burst/Unstable': 0.7580324339503428, 'Spike Event': 0.12083557594052996, 'Sustained High-Load Anomaly': 0.1183979594224604, 'Erratic Fluctuation': 0.0025351211787923464, 'Idle/Low Load': 0.0001989095078744764}",75.80324339503429,11.83979594224604,12.083557594052996,0.0,0.2535121178792346,0.0,0.01989095078744764,Unstable / Spiky
dgxanode02_00000000:4E:00.0,64.48970339082209,23.283521477797738,{'Burst/Unstable': 1.0},100.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable
dgxanode02_00000000:87:00.0,87.79430666385853,2814.7825648189423,"{'Burst/Unstable': 0.9194377491244081, 'Spike Event': 0.05512133479980343, 'Sustained High-Load Anomaly': 0.016068768087114563, 'Erratic Fluctuation': 0.007562461485659014, 'Idle/Low Load': 0.0016107769951403676, 'Moderate Load': 0.0001911091350166538, 'High Load': 7.800372857822605e-06}",91.94377491244082,1.6068768087114562,5.512133479980343,0.01911091350166538,0.7562461485659014,0.0007800372857822604,0.16107769951403678,Unstable / Spiky
dgxanode02_00000000:90:00.0,87.68906165414707,2727.596547206639,"{'Burst/Unstable': 0.9324565714241141, 'Spike Event': 0.042129813805099885, 'Sustained High-Load Anomaly': 0.017125718609349527, 'Erratic Fluctuation': 0.007312849554208691, 'Idle/Low Load': 0.0008619412007893978, 'Moderate Load': 0.00010920522000951646, 'High Load': 3.900186428911302e-06}",93.2456571424114,1.7125718609349527,4.212981380509988,0.010920522000951645,0.7312849554208691,0.0003900186428911302,0.08619412007893977,Stable
dgxanode02_00000000:B7:00.0,87.52522145258544,2061.077341595198,"{'Burst/Unstable': 0.944246834998713, 'Spike Event': 0.031045483974133963, 'Sustained High-Load Anomaly': 0.015152224276320408, 'Moderate Load': 0.0063456033198386885, 'Erratic Fluctuation': 0.0031045483974133964, 'Idle/Low Load': 0.00010140484715169385, 'High Load': 3.900186428911302e-06}",94.42468349987129,1.5152224276320407,3.1045483974133963,0.6345603319838689,0.31045483974133964,0.0003900186428911302,0.010140484715169385,Stable
dgxanode02_00000000:BD:00.0,61.583469761854616,16.386909898170053,{'Burst/Unstable': 1.0},100.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable
dgxhnode2_00000000:1B:00.0,104.59081632020938,0.09912224828496281,{'Burst/Unstable': 1.0},100.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable
dgxhnode2_00000000:43:00.0,75.30522473584972,653.561942231619,"{'Burst/Unstable': 0.960542974512256, 'Spike Event': 0.037370151114483836, 'High Load': 0.000851785458473523, 'Erratic Fluctuation': 0.0006465825980230833, 'Sustained High-Load Anomaly': 0.0003136119188016153, 'Moderate Load': 0.0002748943979619097}",96.05429745122561,0.03136119188016153,3.737015111448384,0.02748943979619097,0.06465825980230834,0.08517854584735231,0.0,Stable
dgxhnode2_00000000:52:00.0,72.3910699586884,1663.354773383985,"{'Burst/Unstable': 0.9841335599598886, 'Spike Event': 0.00914895017442243, 'Sustained High-Load Anomaly': 0.005300428602955695, 'Erratic Fluctuation': 0.001018270798084257, 'High Load': 0.00039491871256499704, 'Moderate Load': 3.871752083970559e-06}",98.41335599598887,0.5300428602955696,0.9148950174422431,0.0003871752083970559,0.1018270798084257,0.0394918712564997,0.0,Stable
dgxhnode2_00000000:61:00.0,131.15757078530748,18155.173836352034,"{'Burst/Unstable': 0.8105087095063129, 'Spike Event': 0.09794371246820324, 'Sustained High-Load Anomaly': 0.044707121313608045, 'High Load': 0.04188461404439351, 'Erratic Fluctuation': 0.0049209968987265805, 'Moderate Load': 3.097401667176447e-05, 'Idle/Low Load': 3.871752083970559e-06}",81.05087095063129,4.470712131360805,9.794371246820324,0.0030974016671764474,0.49209968987265806,4.188461404439351,0.0003871752083970559,Unstable / Spiky
