hostname,pci_bus_id,timestamp,power_watts,day_num,hour,encoded_pci_bus_id,global_cluster,global_cluster_label,node_cluster,node_cluster_label,gpu_cluster,gpu_cluster_label
dgxanode02, 00000000:07:00.0,2026-02-08 23:00:00,233.71330508474577,7,23,0,0,High spike cluster,0,Low usage / idle cluster,2,Medium usage cluster
dgxanode02, 00000000:07:00.0,2026-02-08 23:05:00,242.2422881355932,7,23,0,0,High spike cluster,0,Low usage / idle cluster,2,Medium usage cluster
dgxanode02, 00000000:07:00.0,2026-02-08 23:10:00,242.54830508474575,7,23,0,0,High spike cluster,0,Low usage / idle cluster,2,Medium usage cluster
dgxanode02, 00000000:07:00.0,2026-02-08 23:15:00,224.3120338983051,7,23,0,0,High spike cluster,0,Low usage / idle cluster,2,Medium usage cluster
dgxanode02, 00000000:07:00.0,2026-02-08 23:20:00,227.93177966101695,7,23,0,0,High spike cluster,0,Low usage / idle cluster,2,Medium usage cluster
dgxanode02, 00000000:07:00.0,2026-02-08 23:25:00,230.7284482758621,7,23,0,0,High spike cluster,0,Low usage / idle cluster,2,Medium usage cluster
dgxanode02, 00000000:07:00.0,2026-02-08 23:30:00,248.4915254237288,7,23,0,0,High spike cluster,0,Low usage / idle cluster,2,Medium usage cluster
dgxanode02, 00000000:07:00.0,2026-02-08 23:35:00,244.055,7,23,0,0,High spike cluster,0,Low usage / idle cluster,2,Medium usage cluster
dgxanode02, 00000000:07:00.0,2026-02-08 23:40:00,231.82889830508475,7,23,0,0,High spike cluster,0,Low usage / idle cluster,2,Medium usage cluster
dgxanode02, 00000000:07:00.0,2026-02-08 23:45:00,234.0765254237288,7,23,0,0,High spike cluster,0,Low usage / idle cluster,2,Medium usage cluster
dgxanode02, 00000000:07:00.0,2026-02-08 23:50:00,238.0830172413793,7,23,0,0,High spike cluster,0,Low usage / idle cluster,2,Medium usage cluster
dgxanode02, 00000000:07:00.0,2026-02-08 23:55:00,227.14322033898307,7,23,0,0,High spike cluster,0,Low usage / idle cluster,2,Medium usage cluster
dgxanode02, 00000000:07:00.0,2026-02-09 00:00:00,233.3017948717949,7,0,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 00:05:00,251.1371186440678,7,0,0,1,Medium usage cluster,1,Medium usage cluster,1,High spike cluster
dgxanode02, 00000000:07:00.0,2026-02-09 00:10:00,240.5108547008547,7,0,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 00:15:00,239.47271186440676,7,0,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 00:20:00,235.8394017094017,7,0,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 00:25:00,235.1456779661017,7,0,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 00:30:00,224.22457627118644,7,0,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 00:35:00,245.0771551724138,7,0,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 00:40:00,239.7320689655172,7,0,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 00:45:00,243.8437068965517,7,0,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 00:50:00,247.65855932203388,7,0,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 00:55:00,248.96966101694915,7,0,0,1,Medium usage cluster,1,Medium usage cluster,1,High spike cluster
dgxanode02, 00000000:07:00.0,2026-02-09 01:00:00,232.17991452991453,7,1,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 01:05:00,248.5238983050847,7,1,0,1,Medium usage cluster,1,Medium usage cluster,1,High spike cluster
dgxanode02, 00000000:07:00.0,2026-02-09 01:10:00,239.04120689655173,7,1,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 01:15:00,234.46906779661015,7,1,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 01:20:00,251.6590093457944,7,1,0,1,Medium usage cluster,1,Medium usage cluster,1,High spike cluster
dgxanode02, 00000000:07:00.0,2026-02-09 01:25:00,251.08564102564105,7,1,0,1,Medium usage cluster,1,Medium usage cluster,1,High spike cluster
dgxanode02, 00000000:07:00.0,2026-02-09 01:30:00,243.2319658119658,7,1,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 01:35:00,233.68786324786325,7,1,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 01:40:00,240.1325641025641,7,1,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 01:45:00,240.5069230769231,7,1,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 01:50:00,237.7055172413793,7,1,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 01:55:00,233.14728813559324,7,1,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 02:00:00,239.495,7,2,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 02:05:00,231.12431034482756,7,2,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 02:10:00,241.02593220338983,7,2,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 02:15:00,242.8320338983051,7,2,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 02:20:00,235.38128205128208,7,2,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 02:25:00,239.5799145299145,7,2,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 02:30:00,227.46093220338983,7,2,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 02:35:00,227.07474137931035,7,2,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 02:40:00,236.86906779661015,7,2,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 02:45:00,239.65398305084744,7,2,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 02:50:00,225.42724137931037,7,2,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 02:55:00,233.7186206896552,7,2,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 03:00:00,233.22322033898303,7,3,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 03:05:00,243.11237288135595,7,3,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 03:10:00,227.99344827586208,7,3,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 03:15:00,245.3043220338983,7,3,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 03:20:00,241.0051724137931,7,3,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 03:25:00,236.43456896551723,7,3,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 03:30:00,223.4573275862069,7,3,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 03:35:00,230.58949152542377,7,3,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 03:40:00,229.7175,7,3,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 03:45:00,232.3568644067797,7,3,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 03:50:00,235.52448275862068,7,3,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 03:55:00,216.9613559322034,7,3,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
