hostname,pci_bus_id,timestamp,power_watts,day_num,hour,encoded_pci_bus_id,global_cluster,global_cluster_label,node_cluster,node_cluster_label,gpu_cluster,gpu_cluster_label
dgxanode01, 00000000:87:00.0,2026-02-06 17:55:00,185.0514406779661,5,17,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-06 18:00:00,190.39466101694916,5,18,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-06 18:05:00,186.32301724137932,5,18,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-06 18:10:00,189.3618644067797,5,18,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-06 18:15:00,177.30677966101695,5,18,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-06 18:20:00,189.49483050847456,5,18,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-06 18:25:00,186.4281896551724,5,18,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-06 18:30:00,189.79161547911548,5,18,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-06 18:35:00,170.81663793103448,5,18,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-06 18:40:00,186.07186440677967,5,18,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-06 18:45:00,193.9436440677966,5,18,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-06 18:50:00,191.85491379310344,5,18,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-06 18:55:00,195.27915254237288,5,18,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-06 19:00:00,189.43542372881356,5,19,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-06 19:05:00,192.49775862068967,5,19,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-06 19:10:00,189.678813559322,5,19,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-06 19:15:00,193.1628813559322,5,19,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-06 19:20:00,189.74353448275863,5,19,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-06 19:25:00,190.605593220339,5,19,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-06 19:30:00,191.5208620689655,5,19,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-06 19:35:00,197.07169491525423,5,19,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-06 19:40:00,190.24813559322033,5,19,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-06 19:45:00,192.4403448275862,5,19,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-06 19:50:00,190.785593220339,5,19,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-06 19:55:00,197.4096551724138,5,19,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-06 20:00:00,190.0949152542373,5,20,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-06 20:05:00,188.7529661016949,5,20,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-06 20:10:00,191.7903448275862,5,20,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-06 20:15:00,193.19025423728817,5,20,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-06 20:20:00,193.5922881355932,5,20,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-06 20:25:00,187.53330508474576,5,20,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-06 20:30:00,186.0581896551724,5,20,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 10:30:00,176.0237288135593,5,10,8,0,Low usage / idle cluster,2,Medium usage cluster,2,Medium usage cluster
dgxanode01, 00000000:87:00.0,2026-02-07 10:40:00,173.23796610169492,5,10,8,0,Low usage / idle cluster,2,Medium usage cluster,2,Medium usage cluster
dgxanode01, 00000000:87:00.0,2026-02-07 10:50:00,169.85779661016952,5,10,8,0,Low usage / idle cluster,2,Medium usage cluster,2,Medium usage cluster
dgxanode01, 00000000:87:00.0,2026-02-07 11:10:00,174.86396551724138,5,11,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 11:15:00,169.10093220338982,5,11,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 11:20:00,180.4647413793103,5,11,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 11:30:00,185.24974137931036,5,11,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 11:35:00,171.1249152542373,5,11,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 11:40:00,188.96372881355933,5,11,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 11:45:00,170.51939655172413,5,11,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 11:50:00,171.46694915254236,5,11,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 11:55:00,175.97966101694914,5,11,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 12:00:00,178.02456896551723,5,12,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 12:05:00,173.25355932203388,5,12,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 12:10:00,188.3778448275862,5,12,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 12:15:00,178.55805084745762,5,12,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 12:20:00,174.61457627118645,5,12,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 12:25:00,184.36813559322033,5,12,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 12:30:00,183.054406779661,5,12,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 13:35:00,172.69525423728814,5,13,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 13:55:00,170.22847457627117,5,13,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 14:00:00,169.27906779661018,5,14,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 14:15:00,172.35813559322034,5,14,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 14:30:00,174.08686440677965,5,14,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 15:15:00,169.02254237288136,5,15,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 15:20:00,170.87093220338983,5,15,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 15:45:00,171.20669491525425,5,15,8,0,Low usage / idle cluster,2,Medium usage cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 15:55:00,178.04118644067796,6,15,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 16:00:00,178.79542372881355,6,16,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 16:35:00,169.63169491525426,6,16,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 16:55:00,169.00610169491526,6,16,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 17:05:00,172.49033898305086,6,17,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 17:35:00,179.02101694915254,6,17,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 17:55:00,170.06811965811966,6,17,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 18:35:00,175.12983050847458,6,18,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 18:40:00,180.8806896551724,6,18,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 18:45:00,177.77627118644065,6,18,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 18:50:00,172.24439655172412,6,18,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 18:55:00,177.39466101694916,6,18,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 19:00:00,172.0907627118644,6,19,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 19:10:00,182.9711206896552,6,19,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 19:20:00,175.54737288135593,6,19,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 19:25:00,184.9106896551724,6,19,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 19:30:00,176.5471186440678,6,19,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 19:40:00,176.7447457627119,6,19,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 19:45:00,175.16525862068968,6,19,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 19:55:00,172.3778813559322,6,19,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 20:00:00,179.7111206896552,6,20,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 20:05:00,180.5121186440678,6,20,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 20:10:00,175.3737068965517,6,20,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 20:20:00,172.55594827586208,6,20,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 20:25:00,180.65906779661017,6,20,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 20:30:00,173.52966101694915,6,20,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 20:35:00,168.4915517241379,6,20,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 20:40:00,178.7306779661017,6,20,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 20:45:00,174.86,6,20,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 20:50:00,181.38379310344828,6,20,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 21:00:00,180.31322033898303,6,21,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 21:05:00,177.8660344827586,6,21,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 21:10:00,179.25966101694914,6,21,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 21:15:00,177.70872881355933,6,21,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 21:20:00,170.18896551724137,6,21,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 21:25:00,177.00610169491526,6,21,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 21:30:00,176.31760683760683,6,21,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 21:35:00,170.59273504273503,6,21,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 21:40:00,174.1607627118644,6,21,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 21:45:00,178.6937931034483,6,21,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 21:50:00,176.59271186440677,6,21,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 22:00:00,177.71355932203392,6,22,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 22:05:00,183.4898275862069,6,22,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 22:10:00,185.29508474576272,6,22,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 22:15:00,170.66853448275862,6,22,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 22:20:00,173.10483050847458,6,22,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 22:25:00,173.65949152542373,6,22,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 22:30:00,190.60051724137932,6,22,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 22:35:00,169.15957627118644,6,22,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 22:40:00,171.34432203389832,6,22,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 22:45:00,170.9128448275862,6,22,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 22:50:00,179.51542372881354,6,22,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 22:55:00,178.58991379310345,6,22,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 23:00:00,169.25033898305085,6,23,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 23:05:00,179.99887931034482,6,23,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 23:10:00,178.40652542372882,6,23,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 23:15:00,178.84703389830509,6,23,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 23:20:00,170.82504273504273,6,23,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 23:25:00,176.2120338983051,6,23,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 23:30:00,179.15794871794873,6,23,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 23:35:00,178.4279487179487,6,23,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 23:45:00,185.37118644067797,6,23,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 23:50:00,183.72086206896552,6,23,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-07 23:55:00,185.8700847457627,6,23,8,0,Low usage / idle cluster,0,Low usage / idle cluster,0,Low usage / idle cluster
dgxanode01, 00000000:87:00.0,2026-02-08 00:05:00,187.8380508474576,6,0,8,0,Low usage / idle cluster,1,High spike cluster,2,Medium usage cluster
dgxanode01, 00000000:87:00.0,2026-02-08 00:10:00,180.815,6,0,8,0,Low usage / idle cluster,1,High spike cluster,2,Medium usage cluster
dgxanode01, 00000000:87:00.0,2026-02-08 00:15:00,190.78793103448277,6,0,8,0,Low usage / idle cluster,1,High spike cluster,2,Medium usage cluster
dgxanode01, 00000000:87:00.0,2026-02-08 00:20:00,182.93415254237289,6,0,8,0,Low usage / idle cluster,1,High spike cluster,2,Medium usage cluster
dgxanode01, 00000000:87:00.0,2026-02-08 00:25:00,182.54793103448276,6,0,8,0,Low usage / idle cluster,1,High spike cluster,2,Medium usage cluster
dgxanode01, 00000000:87:00.0,2026-02-08 00:30:00,189.52457627118645,6,0,8,0,Low usage / idle cluster,1,High spike cluster,2,Medium usage cluster
dgxanode01, 00000000:87:00.0,2026-02-08 00:35:00,188.92801724137937,6,0,8,0,Low usage / idle cluster,1,High spike cluster,2,Medium usage cluster
dgxanode01, 00000000:87:00.0,2026-02-08 00:40:00,183.01203389830508,6,0,8,0,Low usage / idle cluster,1,High spike cluster,2,Medium usage cluster
dgxanode01, 00000000:87:00.0,2026-02-08 00:45:00,189.5807627118644,6,0,8,0,Low usage / idle cluster,1,High spike cluster,2,Medium usage cluster
dgxanode01, 00000000:87:00.0,2026-02-08 00:50:00,185.21389830508477,6,0,8,0,Low usage / idle cluster,1,High spike cluster,2,Medium usage cluster
dgxanode01, 00000000:87:00.0,2026-02-08 00:55:00,193.25189655172417,6,0,8,0,Low usage / idle cluster,1,High spike cluster,2,Medium usage cluster
dgxanode01, 00000000:87:00.0,2026-02-08 01:00:00,179.6270338983051,6,1,8,0,Low usage / idle cluster,1,High spike cluster,2,Medium usage cluster
dgxanode01, 00000000:87:00.0,2026-02-08 01:05:00,184.02741379310345,6,1,8,0,Low usage / idle cluster,1,High spike cluster,2,Medium usage cluster
dgxanode01, 00000000:87:00.0,2026-02-08 01:10:00,197.32262711864408,6,1,8,0,Low usage / idle cluster,1,High spike cluster,2,Medium usage cluster
dgxanode01, 00000000:87:00.0,2026-02-08 01:15:00,190.1787931034483,6,1,8,0,Low usage / idle cluster,1,High spike cluster,2,Medium usage cluster
dgxanode01, 00000000:87:00.0,2026-02-08 01:20:00,190.35033898305085,6,1,8,0,Low usage / idle cluster,1,High spike cluster,2,Medium usage cluster
dgxanode01, 00000000:87:00.0,2026-02-08 01:25:00,186.9014406779661,6,1,8,0,Low usage / idle cluster,1,High spike cluster,2,Medium usage cluster
dgxanode01, 00000000:87:00.0,2026-02-08 01:30:00,184.8335344827586,6,1,8,0,Low usage / idle cluster,1,High spike cluster,2,Medium usage cluster
dgxanode01, 00000000:87:00.0,2026-02-08 01:35:00,178.92491525423728,6,1,8,0,Low usage / idle cluster,1,High spike cluster,2,Medium usage cluster
dgxanode01, 00000000:87:00.0,2026-02-08 01:40:00,171.45169491525422,6,1,8,0,Low usage / idle cluster,1,High spike cluster,2,Medium usage cluster
dgxanode01, 00000000:87:00.0,2026-02-08 01:45:00,182.5058620689655,6,1,8,0,Low usage / idle cluster,1,High spike cluster,2,Medium usage cluster
dgxanode01, 00000000:87:00.0,2026-02-08 01:50:00,187.33330508474577,6,1,8,0,Low usage / idle cluster,1,High spike cluster,2,Medium usage cluster
dgxanode01, 00000000:87:00.0,2026-02-08 01:55:00,185.9251724137931,6,1,8,0,Low usage / idle cluster,1,High spike cluster,2,Medium usage cluster
dgxanode01, 00000000:87:00.0,2026-02-08 02:00:00,182.76669491525425,6,2,8,0,Low usage / idle cluster,1,High spike cluster,2,Medium usage cluster
dgxanode01, 00000000:87:00.0,2026-02-08 02:05:00,184.95870689655172,6,2,8,0,Low usage / idle cluster,1,High spike cluster,2,Medium usage cluster
dgxanode01, 00000000:87:00.0,2026-02-08 02:10:00,185.52228813559324,6,2,8,0,Low usage / idle cluster,1,High spike cluster,2,Medium usage cluster
dgxanode01, 00000000:87:00.0,2026-02-08 02:15:00,187.21194915254236,6,2,8,0,Low usage / idle cluster,1,High spike cluster,2,Medium usage cluster
dgxanode01, 00000000:87:00.0,2026-02-08 02:20:00,176.66482758620688,6,2,8,0,Low usage / idle cluster,1,High spike cluster,2,Medium usage cluster
