hostname,timestamp,power_watts
dgxanode01,2026-02-11 05:25:00,86448.71
dgxanode01,2026-02-11 05:30:00,88637.54
dgxanode01,2026-02-11 05:35:00,86711.68
dgxanode01,2026-02-11 05:40:00,87226.47
dgxanode01,2026-02-11 05:45:00,88528.11
dgxanode01,2026-02-11 05:50:00,86851.75
dgxanode01,2026-02-11 05:55:00,88316.67
dgxanode01,2026-02-11 06:00:00,87511.36
dgxanode01,2026-02-11 06:05:00,87950.48999999999
dgxanode01,2026-02-11 06:10:00,87277.95999999999
dgxanode01,2026-02-11 06:15:00,87378.37
dgxanode01,2026-02-11 06:20:00,88333.43
dgxanode01,2026-02-11 06:25:00,86988.26
dgxanode01,2026-02-11 06:30:00,88214.43
dgxanode01,2026-02-11 06:35:00,87340.37
dgxanode01,2026-02-11 06:40:00,87362.62
dgxanode01,2026-02-11 06:45:00,87946.34
dgxanode01,2026-02-11 06:50:00,88636.75
dgxanode01,2026-02-11 06:55:00,86539.54
dgxanode01,2026-02-11 07:00:00,88576.5
dgxanode01,2026-02-11 07:05:00,87077.99
dgxanode01,2026-02-11 07:10:00,87448.45
dgxanode01,2026-02-11 07:15:00,87548.37
dgxanode01,2026-02-11 07:20:00,88134.03
dgxanode01,2026-02-11 07:25:00,87905.41
dgxanode01,2026-02-11 07:30:00,87086.18
dgxanode01,2026-02-11 07:35:00,88099.28
dgxanode01,2026-02-11 07:40:00,86888.55
dgxanode01,2026-02-11 07:45:00,86865.99
dgxanode01,2026-02-11 07:50:00,87371.13
dgxanode01,2026-02-11 07:55:00,87121.20999999999
dgxanode01,2026-02-11 08:00:00,87453.84
dgxanode01,2026-02-11 08:05:00,87087.44
dgxanode01,2026-02-11 08:10:00,87450.19
dgxanode01,2026-02-11 08:15:00,88207.39
dgxanode01,2026-02-11 08:20:00,88458.76
dgxanode01,2026-02-11 08:25:00,86493.97
dgxanode01,2026-02-11 08:30:00,88756.83
dgxanode01,2026-02-11 08:35:00,86934.98
dgxanode01,2026-02-11 08:40:00,86454.45999999999
dgxanode01,2026-02-11 08:45:00,88251.83
dgxanode01,2026-02-11 08:50:00,86691.31
dgxanode01,2026-02-11 08:55:00,87596.26
dgxanode01,2026-02-11 09:00:00,87253.9
dgxanode01,2026-02-11 09:05:00,87990.81
dgxanode01,2026-02-11 09:10:00,87191.33
dgxanode01,2026-02-11 09:15:00,88672.91
dgxanode01,2026-02-11 09:20:00,86525.54
dgxanode01,2026-02-11 09:25:00,87643.0
dgxanode01,2026-02-11 09:30:00,86886.58
dgxanode01,2026-02-11 09:35:00,87391.06999999999
dgxanode01,2026-02-11 09:40:00,86483.11
dgxanode01,2026-02-11 09:45:00,88159.47
dgxanode01,2026-02-11 09:50:00,86893.97
dgxanode01,2026-02-11 09:55:00,87553.93
dgxanode01,2026-02-11 10:00:00,87415.22
dgxanode01,2026-02-11 10:05:00,87924.48
dgxanode01,2026-02-11 10:10:00,86950.81999999999
dgxanode01,2026-02-11 10:15:00,88139.65
dgxanode01,2026-02-11 10:20:00,86552.05
dgxanode01,2026-02-11 10:25:00,88484.61
dgxanode01,2026-02-11 10:30:00,86664.03
dgxanode01,2026-02-11 10:35:00,88243.43
dgxanode01,2026-02-11 10:40:00,86237.47
dgxanode01,2026-02-11 10:45:00,87767.19
dgxanode01,2026-02-11 10:50:00,86477.24
dgxanode01,2026-02-11 10:55:00,88619.9
dgxanode01,2026-02-11 11:00:00,86486.36
dgxanode01,2026-02-11 11:05:00,4358.84
dgxanode02,2026-02-02 15:50:00,67414.46
dgxanode02,2026-02-02 15:55:00,143506.93
dgxanode02,2026-02-02 16:00:00,133027.97
dgxanode02,2026-02-02 16:05:00,146179.29
dgxanode02,2026-02-02 16:10:00,129445.44
dgxanode02,2026-02-02 16:15:00,132024.15
dgxanode02,2026-02-02 16:20:00,129803.83
dgxanode02,2026-02-02 16:25:00,128901.72
dgxanode02,2026-02-02 16:30:00,144451.17
dgxanode02,2026-02-02 16:35:00,142764.5
dgxanode02,2026-02-02 16:40:00,143218.16
dgxanode02,2026-02-02 16:45:00,134742.47
dgxanode02,2026-02-02 16:50:00,151400.92
dgxanode02,2026-02-02 16:55:00,132818.9
dgxanode02,2026-02-02 17:00:00,138336.09
dgxanode02,2026-02-02 17:05:00,147510.98
dgxanode02,2026-02-02 17:10:00,131190.67
dgxanode02,2026-02-02 17:15:00,131743.68
dgxanode02,2026-02-02 17:20:00,131924.05
dgxanode02,2026-02-02 17:25:00,124402.37
dgxanode02,2026-02-02 17:30:00,90003.24
dgxanode02,2026-02-02 17:35:00,90374.01
dgxanode02,2026-02-02 17:40:00,95636.71
dgxanode02,2026-02-02 17:45:00,85358.49
dgxanode02,2026-02-02 17:50:00,92945.41
dgxanode02,2026-02-02 17:55:00,91786.01
dgxanode02,2026-02-02 18:00:00,94982.86
dgxanode02,2026-02-02 18:05:00,88827.64
dgxanode02,2026-02-02 18:10:00,90241.05
dgxanode02,2026-02-02 18:15:00,87621.25
dgxanode02,2026-02-02 18:20:00,87946.73
dgxanode02,2026-02-02 18:25:00,88311.6
dgxanode02,2026-02-02 18:30:00,91100.63
dgxanode02,2026-02-02 18:35:00,89607.73
dgxanode02,2026-02-02 18:40:00,97319.1
dgxanode02,2026-02-02 18:45:00,93850.62
dgxanode02,2026-02-02 18:50:00,88882.14
dgxanode02,2026-02-02 18:55:00,90281.35
dgxanode02,2026-02-02 19:00:00,93797.66
dgxanode02,2026-02-02 19:05:00,94265.69
dgxanode02,2026-02-02 19:10:00,87171.61
dgxanode02,2026-02-02 19:15:00,85874.61
dgxanode02,2026-02-02 19:20:00,86202.09
dgxanode02,2026-02-02 19:25:00,87893.94
dgxanode02,2026-02-02 19:30:00,87404.69
dgxanode02,2026-02-02 19:35:00,86538.62
dgxanode02,2026-02-02 19:40:00,87261.03
dgxanode02,2026-02-02 19:45:00,86228.86
dgxanode02,2026-02-02 19:50:00,87125.19
dgxanode02,2026-02-02 19:55:00,86699.39
dgxanode02,2026-02-02 20:00:00,87056.09
dgxanode02,2026-02-02 20:05:00,85547.69
dgxanode02,2026-02-02 20:10:00,87683.2
dgxanode02,2026-02-02 20:15:00,85641.14
dgxanode02,2026-02-02 20:20:00,88687.78
dgxanode02,2026-02-02 20:25:00,85814.66
dgxanode02,2026-02-02 20:30:00,86689.89
dgxanode02,2026-02-02 20:35:00,86183.36
dgxanode02,2026-02-02 20:40:00,87694.62
dgxanode02,2026-02-02 20:45:00,86714.85
dgxanode02,2026-02-02 20:50:00,86423.07
dgxanode02,2026-02-02 20:55:00,87634.3
dgxanode02,2026-02-02 21:00:00,86496.26
dgxanode02,2026-02-02 21:05:00,86654.58
dgxanode02,2026-02-02 21:10:00,90938.44
dgxanode02,2026-02-02 21:15:00,90248.85
dgxanode02,2026-02-02 21:20:00,85171.5
dgxanode02,2026-02-02 21:25:00,102166.72
dgxanode02,2026-02-02 21:30:00,92832.26
dgxanode02,2026-02-02 21:35:00,113241.19
dgxanode02,2026-02-02 21:40:00,115079.53
dgxanode02,2026-02-02 21:45:00,108795.7
dgxanode02,2026-02-02 21:50:00,108124.44
dgxanode02,2026-02-02 21:55:00,111631.11
dgxanode02,2026-02-02 22:00:00,113310.15
dgxanode02,2026-02-02 22:05:00,105705.93000000001
dgxanode02,2026-02-02 22:10:00,102030.99
dgxanode02,2026-02-02 22:15:00,102964.52
dgxanode02,2026-02-02 22:20:00,92119.73
dgxanode02,2026-02-02 22:25:00,88120.21
dgxanode02,2026-02-02 22:30:00,89010.8
dgxanode02,2026-02-02 22:35:00,88875.67
dgxanode02,2026-02-02 22:40:00,89396.92
dgxanode02,2026-02-02 22:45:00,85704.92
dgxanode02,2026-02-02 22:50:00,89609.64
dgxanode02,2026-02-02 22:55:00,89460.84
dgxanode02,2026-02-02 23:00:00,87770.35
dgxanode02,2026-02-02 23:05:00,87485.98
dgxanode02,2026-02-02 23:10:00,86721.94
dgxanode02,2026-02-02 23:15:00,89136.22
dgxanode02,2026-02-02 23:20:00,88287.11
dgxanode02,2026-02-02 23:25:00,86992.94
dgxanode02,2026-02-02 23:30:00,87498.74
dgxanode02,2026-02-02 23:35:00,87947.04000000001
dgxanode02,2026-02-02 23:40:00,89746.06
dgxanode02,2026-02-02 23:45:00,88591.89
dgxanode02,2026-02-02 23:50:00,87137.03
dgxanode02,2026-02-02 23:55:00,88693.35
dgxanode02,2026-02-03 00:00:00,86034.37
dgxanode02,2026-02-03 00:05:00,87714.56
dgxanode02,2026-02-03 00:10:00,87875.99
dgxanode02,2026-02-03 00:15:00,90756.62
dgxanode02,2026-02-03 00:20:00,87525.25
dgxanode02,2026-02-03 00:25:00,84609.93
dgxanode02,2026-02-03 00:30:00,89168.53
dgxanode02,2026-02-03 00:35:00,86895.92
dgxanode02,2026-02-03 00:40:00,87572.09
dgxanode02,2026-02-03 00:45:00,86003.48
dgxanode02,2026-02-03 00:50:00,87687.93000000001
dgxanode02,2026-02-03 00:55:00,88715.61
dgxanode02,2026-02-03 01:00:00,90030.93
dgxanode02,2026-02-03 01:05:00,86890.39
dgxanode02,2026-02-03 01:10:00,89802.59
dgxanode02,2026-02-03 01:15:00,87265.33
dgxanode02,2026-02-03 01:20:00,89862.13
dgxanode02,2026-02-03 01:25:00,84661.86
dgxanode02,2026-02-03 01:30:00,87783.58
dgxanode02,2026-02-03 01:35:00,88626.92
dgxanode02,2026-02-03 01:40:00,89414.02
dgxanode02,2026-02-03 01:45:00,88903.09
dgxanode02,2026-02-03 01:50:00,88803.62
dgxanode02,2026-02-03 01:55:00,89602.13
dgxanode02,2026-02-03 02:00:00,90250.78
dgxanode02,2026-02-03 02:05:00,92714.47
dgxanode02,2026-02-03 02:10:00,86286.99
dgxanode02,2026-02-03 02:15:00,88627.69
dgxanode02,2026-02-03 02:20:00,90782.14
dgxanode02,2026-02-03 02:25:00,87917.22
dgxanode02,2026-02-03 02:30:00,90658.58
dgxanode02,2026-02-03 02:35:00,87926.01
dgxanode02,2026-02-03 02:40:00,90622.9
dgxanode02,2026-02-03 02:45:00,92179.41
dgxanode02,2026-02-03 02:50:00,90202.14
dgxanode02,2026-02-03 02:55:00,88346.19
dgxanode02,2026-02-03 03:00:00,90613.43000000001
dgxanode02,2026-02-03 03:05:00,87540.42
dgxanode02,2026-02-03 03:10:00,90566.47
dgxanode02,2026-02-03 03:15:00,89977.18000000001
dgxanode02,2026-02-03 03:20:00,91140.24
dgxanode02,2026-02-03 03:25:00,89374.52
dgxanode02,2026-02-03 03:30:00,89241.92
dgxanode02,2026-02-03 03:35:00,90489.12
dgxanode02,2026-02-03 03:40:00,91329.54000000001
dgxanode02,2026-02-03 03:45:00,90306.1
dgxanode02,2026-02-03 03:50:00,90143.71
dgxanode02,2026-02-03 03:55:00,87283.96
dgxanode02,2026-02-03 04:00:00,87524.19
dgxanode02,2026-02-03 04:05:00,96914.11
dgxanode02,2026-02-03 04:10:00,113112.51000000001
dgxanode02,2026-02-03 04:15:00,114130.4
dgxanode02,2026-02-03 04:20:00,112917.37
dgxanode02,2026-02-03 04:25:00,115849.3
dgxanode02,2026-02-03 04:30:00,109587.94
dgxanode02,2026-02-03 04:35:00,93743.43
dgxanode02,2026-02-03 04:40:00,110306.54
dgxanode02,2026-02-03 04:45:00,112857.39
dgxanode02,2026-02-03 04:50:00,114456.59
dgxanode02,2026-02-03 04:55:00,120149.6
dgxanode02,2026-02-03 05:00:00,98745.56
dgxanode02,2026-02-03 05:05:00,90144.93000000001
dgxanode02,2026-02-03 05:10:00,87856.89
dgxanode02,2026-02-03 05:15:00,89338.94
dgxanode02,2026-02-03 05:20:00,91921.13
dgxanode02,2026-02-03 05:25:00,92425.41
dgxanode02,2026-02-03 05:30:00,89239.12
dgxanode02,2026-02-03 05:35:00,90028.4
dgxanode02,2026-02-03 05:40:00,90845.48
dgxanode02,2026-02-03 05:45:00,90292.29000000001
dgxanode02,2026-02-03 05:50:00,89003.48
dgxanode02,2026-02-03 05:55:00,91878.06
dgxanode02,2026-02-03 06:00:00,90864.54000000001
dgxanode02,2026-02-03 06:05:00,88158.78
dgxanode02,2026-02-03 06:10:00,90491.32
dgxanode02,2026-02-03 06:15:00,89369.23
dgxanode02,2026-02-03 06:20:00,90153.12
dgxanode02,2026-02-03 06:25:00,95775.13
dgxanode02,2026-02-03 06:30:00,92544.56
dgxanode02,2026-02-03 06:35:00,95399.38
dgxanode02,2026-02-03 06:40:00,96674.86
dgxanode02,2026-02-03 06:45:00,97069.6
dgxanode02,2026-02-03 06:50:00,98911.98
dgxanode02,2026-02-03 06:55:00,92482.83
dgxanode02,2026-02-03 07:00:00,90297.47
dgxanode02,2026-02-03 07:05:00,91499.33
dgxanode02,2026-02-03 07:10:00,77319.46
dgxanode02,2026-02-03 07:15:00,74022.27
dgxanode02,2026-02-03 07:20:00,74558.77
dgxanode02,2026-02-03 07:25:00,73670.63
dgxanode02,2026-02-03 07:30:00,74675.39
dgxanode02,2026-02-03 07:35:00,73692.9
dgxanode02,2026-02-03 07:40:00,74510.18
dgxanode02,2026-02-03 07:45:00,73892.48
dgxanode02,2026-02-03 07:50:00,74571.49
dgxanode02,2026-02-03 07:55:00,74944.16
dgxanode02,2026-02-03 08:00:00,75242.22
dgxanode02,2026-02-03 08:05:00,74886.25
dgxanode02,2026-02-03 08:10:00,74878.25
dgxanode02,2026-02-03 08:15:00,74885.14
dgxanode02,2026-02-03 08:20:00,74232.82
dgxanode02,2026-02-03 08:25:00,74381.15
dgxanode02,2026-02-03 08:30:00,75183.61
dgxanode02,2026-02-03 08:35:00,73639.0
dgxanode02,2026-02-03 08:40:00,75042.1
dgxanode02,2026-02-03 08:45:00,74910.9
dgxanode02,2026-02-03 08:50:00,73695.29
dgxanode02,2026-02-03 08:55:00,75158.93000000001
dgxanode02,2026-02-03 09:00:00,75296.12
dgxanode02,2026-02-03 09:05:00,74808.6
dgxanode02,2026-02-03 09:10:00,74963.26
dgxanode02,2026-02-03 09:15:00,73642.05
dgxanode02,2026-02-03 09:20:00,75091.51
dgxanode02,2026-02-03 09:25:00,73578.94
dgxanode02,2026-02-03 09:30:00,75188.88
dgxanode02,2026-02-03 09:35:00,74285.89
dgxanode02,2026-02-03 09:40:00,75715.74
dgxanode02,2026-02-03 09:45:00,74353.74
dgxanode02,2026-02-03 09:50:00,72334.11
dgxanode02,2026-02-03 09:55:00,72624.76
dgxanode02,2026-02-03 10:00:00,72567.32
dgxanode02,2026-02-03 10:05:00,72133.0
dgxanode02,2026-02-03 10:10:00,70496.86
dgxanode02,2026-02-03 10:15:00,72128.41
dgxanode02,2026-02-03 10:20:00,72307.51
dgxanode02,2026-02-03 10:25:00,71135.72
dgxanode02,2026-02-03 10:30:00,74767.64
dgxanode02,2026-02-03 10:35:00,71488.64
dgxanode02,2026-02-03 10:40:00,75191.87
dgxanode02,2026-02-03 10:45:00,70514.73
dgxanode02,2026-02-03 10:50:00,70435.72
dgxanode02,2026-02-03 10:55:00,71221.92
dgxanode02,2026-02-03 11:00:00,70807.26
dgxanode02,2026-02-03 11:05:00,70385.99
dgxanode02,2026-02-03 11:10:00,98158.67
dgxanode02,2026-02-03 11:15:00,108611.21
dgxanode02,2026-02-03 11:20:00,113135.97
dgxanode02,2026-02-03 11:25:00,125179.64
dgxanode02,2026-02-03 11:30:00,106107.01
dgxanode02,2026-02-03 11:35:00,120626.34
dgxanode02,2026-02-03 11:40:00,110573.02
dgxanode02,2026-02-03 11:45:00,108949.05
dgxanode02,2026-02-03 11:50:00,106507.64
dgxanode02,2026-02-03 11:55:00,107143.92
dgxanode02,2026-02-03 12:00:00,98841.61
dgxanode02,2026-02-03 12:05:00,83947.96
dgxanode02,2026-02-03 12:10:00,75855.63
dgxanode02,2026-02-03 12:15:00,71330.88
dgxanode02,2026-02-03 12:20:00,69953.01
dgxanode02,2026-02-03 12:25:00,70420.13
dgxanode02,2026-02-03 12:30:00,70638.33
dgxanode02,2026-02-03 12:35:00,71650.4
dgxanode02,2026-02-03 12:40:00,75803.74
dgxanode02,2026-02-03 12:45:00,88950.78
dgxanode02,2026-02-03 12:50:00,85414.89
dgxanode02,2026-02-03 12:55:00,89622.71
dgxanode02,2026-02-03 13:00:00,91762.33
dgxanode02,2026-02-03 13:05:00,90679.86
dgxanode02,2026-02-03 13:10:00,103763.77
dgxanode02,2026-02-03 13:15:00,124362.06
dgxanode02,2026-02-03 13:20:00,127850.59
dgxanode02,2026-02-03 13:25:00,125365.48
dgxanode02,2026-02-03 13:30:00,126015.9
dgxanode02,2026-02-03 13:35:00,123946.65
dgxanode02,2026-02-03 13:40:00,126888.93
dgxanode02,2026-02-03 13:45:00,126609.94
dgxanode02,2026-02-03 13:50:00,127398.69
dgxanode02,2026-02-03 13:55:00,132690.17
dgxanode02,2026-02-03 14:00:00,128528.9
dgxanode02,2026-02-03 14:05:00,127835.55
dgxanode02,2026-02-03 14:10:00,127036.71
dgxanode02,2026-02-03 14:15:00,128829.86
dgxanode02,2026-02-03 14:20:00,128858.65
dgxanode02,2026-02-03 14:25:00,129849.01
dgxanode02,2026-02-03 14:30:00,130816.46
dgxanode02,2026-02-03 14:35:00,128214.84
dgxanode02,2026-02-03 14:40:00,119273.42
dgxanode02,2026-02-03 14:45:00,106262.69
dgxanode02,2026-02-03 14:50:00,107948.94
dgxanode02,2026-02-03 14:55:00,108123.45
dgxanode02,2026-02-03 15:00:00,78070.02
dgxanode02,2026-02-03 15:05:00,70251.82
dgxanode02,2026-02-03 15:10:00,69222.14
dgxanode02,2026-02-03 15:15:00,70920.49
dgxanode02,2026-02-03 15:20:00,75105.76
dgxanode02,2026-02-03 15:25:00,71017.46
dgxanode02,2026-02-03 15:30:00,75731.85
dgxanode02,2026-02-03 15:35:00,89159.6
dgxanode02,2026-02-03 15:40:00,79848.65
dgxanode02,2026-02-03 15:45:00,73399.53
dgxanode02,2026-02-03 15:50:00,74511.24
dgxanode02,2026-02-03 15:55:00,69088.75
dgxanode02,2026-02-03 16:00:00,74801.19
dgxanode02,2026-02-03 16:05:00,70387.99
dgxanode02,2026-02-03 16:10:00,69928.96
dgxanode02,2026-02-03 16:15:00,69115.41
dgxanode02,2026-02-03 16:20:00,72095.04
dgxanode02,2026-02-03 16:25:00,71330.81999999999
dgxanode02,2026-02-03 16:30:00,74931.99
dgxanode02,2026-02-03 16:35:00,69502.61
dgxanode02,2026-02-03 16:40:00,69676.3
dgxanode02,2026-02-03 16:45:00,91357.02
dgxanode02,2026-02-03 16:50:00,93506.65
dgxanode02,2026-02-03 16:55:00,96026.64
dgxanode02,2026-02-03 17:00:00,89633.44
dgxanode02,2026-02-03 17:05:00,89664.77
dgxanode02,2026-02-03 17:10:00,92402.29
dgxanode02,2026-02-03 17:15:00,87459.7
dgxanode02,2026-02-03 17:20:00,87566.12
dgxanode02,2026-02-03 17:25:00,88932.9
dgxanode02,2026-02-03 17:30:00,88185.52
dgxanode02,2026-02-03 17:35:00,91037.49
dgxanode02,2026-02-03 17:40:00,90393.13
dgxanode02,2026-02-03 17:45:00,85589.58
dgxanode02,2026-02-03 17:50:00,88910.71
dgxanode02,2026-02-03 17:55:00,88068.58
dgxanode02,2026-02-03 18:00:00,88461.44
dgxanode02,2026-02-03 18:05:00,94911.58
dgxanode02,2026-02-03 18:10:00,94532.25
dgxanode02,2026-02-03 18:15:00,97363.89
dgxanode02,2026-02-03 18:20:00,94500.22
dgxanode02,2026-02-03 18:25:00,95958.87
dgxanode02,2026-02-03 18:30:00,93775.45
dgxanode02,2026-02-03 18:35:00,94610.12
dgxanode02,2026-02-03 18:40:00,91814.79
dgxanode02,2026-02-03 18:45:00,88510.43000000001
dgxanode02,2026-02-03 18:50:00,90859.31999999999
dgxanode02,2026-02-03 18:55:00,92642.27
dgxanode02,2026-02-03 19:00:00,90209.49
dgxanode02,2026-02-03 19:05:00,90456.13
dgxanode02,2026-02-03 19:10:00,96611.42
dgxanode02,2026-02-03 19:15:00,95234.62
dgxanode02,2026-02-03 19:20:00,94306.79
dgxanode02,2026-02-03 19:25:00,92610.83
dgxanode02,2026-02-03 19:30:00,91345.81
dgxanode02,2026-02-03 19:35:00,93181.25
dgxanode02,2026-02-03 19:40:00,97070.98
dgxanode02,2026-02-03 19:45:00,96323.91
dgxanode02,2026-02-03 19:50:00,92473.57
dgxanode02,2026-02-03 19:55:00,91982.11
dgxanode02,2026-02-03 20:00:00,93084.25
dgxanode02,2026-02-03 20:05:00,95333.48
dgxanode02,2026-02-03 20:10:00,93181.66
dgxanode02,2026-02-03 20:15:00,91063.12
dgxanode02,2026-02-03 20:20:00,92892.47
dgxanode02,2026-02-03 20:25:00,94518.0
dgxanode02,2026-02-03 20:30:00,87272.75
dgxanode02,2026-02-03 20:35:00,91060.21
dgxanode02,2026-02-03 20:40:00,88831.96
dgxanode02,2026-02-03 20:45:00,95600.77
dgxanode02,2026-02-03 20:50:00,93952.47
dgxanode02,2026-02-03 20:55:00,96029.34
dgxanode02,2026-02-03 21:00:00,93306.67
dgxanode02,2026-02-03 21:05:00,93741.59
dgxanode02,2026-02-03 21:10:00,93432.39
dgxanode02,2026-02-03 21:15:00,95003.57
dgxanode02,2026-02-03 21:20:00,93367.64
dgxanode02,2026-02-03 21:25:00,95194.48
dgxanode02,2026-02-03 21:30:00,91872.68
dgxanode02,2026-02-03 21:35:00,92952.23
dgxanode02,2026-02-03 21:40:00,92484.41
dgxanode02,2026-02-03 21:45:00,95172.21
dgxanode02,2026-02-03 21:50:00,90526.24
dgxanode02,2026-02-03 21:55:00,88296.03
dgxanode02,2026-02-03 22:00:00,93076.83
dgxanode02,2026-02-03 22:05:00,92447.98
dgxanode02,2026-02-03 22:10:00,93655.63
dgxanode02,2026-02-03 22:15:00,95152.08
dgxanode02,2026-02-03 22:20:00,95150.91
dgxanode02,2026-02-03 22:25:00,91363.31
dgxanode02,2026-02-03 22:30:00,96089.09
dgxanode02,2026-02-03 22:35:00,96227.94
dgxanode02,2026-02-03 22:40:00,91655.75
dgxanode02,2026-02-03 22:45:00,92374.02
dgxanode02,2026-02-03 22:50:00,92810.1
dgxanode02,2026-02-03 22:55:00,94757.54
dgxanode02,2026-02-03 23:00:00,89579.79
dgxanode02,2026-02-03 23:05:00,91257.36
dgxanode02,2026-02-03 23:10:00,88638.46
dgxanode02,2026-02-03 23:15:00,90018.22
dgxanode02,2026-02-03 23:20:00,89841.81
dgxanode02,2026-02-03 23:25:00,89586.53
dgxanode02,2026-02-03 23:30:00,88373.79
dgxanode02,2026-02-03 23:35:00,88599.48
dgxanode02,2026-02-03 23:40:00,89162.12
dgxanode02,2026-02-03 23:45:00,89816.27
dgxanode02,2026-02-03 23:50:00,90188.34
dgxanode02,2026-02-03 23:55:00,90791.82
dgxanode02,2026-02-04 00:00:00,91512.71
dgxanode02,2026-02-04 00:05:00,89929.81
dgxanode02,2026-02-04 00:10:00,91109.28
dgxanode02,2026-02-04 00:15:00,92001.61
dgxanode02,2026-02-04 00:20:00,75885.75
dgxanode02,2026-02-04 00:25:00,71507.68000000001
dgxanode02,2026-02-04 00:30:00,73688.06
dgxanode02,2026-02-04 00:35:00,73512.40999999999
dgxanode02,2026-02-04 00:40:00,71822.66
dgxanode02,2026-02-04 00:45:00,73102.0
dgxanode02,2026-02-04 00:50:00,71941.29
dgxanode02,2026-02-04 00:55:00,72829.45
dgxanode02,2026-02-04 01:00:00,72181.63
dgxanode02,2026-02-04 01:05:00,71316.74
dgxanode02,2026-02-04 01:10:00,72629.63
dgxanode02,2026-02-04 01:15:00,71888.67
dgxanode02,2026-02-04 01:20:00,69738.43000000001
dgxanode02,2026-02-04 01:25:00,72301.23
dgxanode02,2026-02-04 01:30:00,71188.92
dgxanode02,2026-02-04 01:35:00,71171.27
dgxanode02,2026-02-04 01:40:00,70250.73
dgxanode02,2026-02-04 01:45:00,70664.05
dgxanode02,2026-02-04 01:50:00,71834.13
dgxanode02,2026-02-04 01:55:00,70174.45
dgxanode02,2026-02-04 02:00:00,71413.71
dgxanode02,2026-02-04 02:05:00,70295.64
dgxanode02,2026-02-04 02:10:00,70538.95
dgxanode02,2026-02-04 02:15:00,70121.5
dgxanode02,2026-02-04 02:20:00,70347.5
dgxanode02,2026-02-04 02:25:00,71594.16
dgxanode02,2026-02-04 02:30:00,69636.26
dgxanode02,2026-02-04 02:35:00,69810.58
dgxanode02,2026-02-04 02:40:00,70441.55
dgxanode02,2026-02-04 02:45:00,71098.9
dgxanode02,2026-02-04 02:50:00,70784.26
dgxanode02,2026-02-04 02:55:00,71085.56
dgxanode02,2026-02-04 03:00:00,71132.39
dgxanode02,2026-02-04 03:05:00,71254.97
dgxanode02,2026-02-04 03:10:00,70650.49
dgxanode02,2026-02-04 03:15:00,72360.77
dgxanode02,2026-02-04 03:20:00,71198.48
dgxanode02,2026-02-04 03:25:00,71844.19
dgxanode02,2026-02-04 03:30:00,71944.89
dgxanode02,2026-02-04 03:35:00,71385.23
dgxanode02,2026-02-04 03:40:00,70745.19
dgxanode02,2026-02-04 03:45:00,72514.55
dgxanode02,2026-02-04 03:50:00,71616.26
dgxanode02,2026-02-04 03:55:00,70759.89
dgxanode02,2026-02-04 04:00:00,72435.74
dgxanode02,2026-02-04 04:05:00,70850.2
dgxanode02,2026-02-04 04:10:00,72956.84
dgxanode02,2026-02-04 04:15:00,71656.39
dgxanode02,2026-02-04 04:20:00,72891.7
dgxanode02,2026-02-04 04:25:00,71157.64
dgxanode02,2026-02-04 04:30:00,71056.89
dgxanode02,2026-02-04 04:35:00,71634.65
dgxanode02,2026-02-04 04:40:00,73189.89
dgxanode02,2026-02-04 04:45:00,71444.23
dgxanode02,2026-02-04 04:50:00,71275.37
dgxanode02,2026-02-04 04:55:00,71421.14
dgxanode02,2026-02-04 05:00:00,71219.48
dgxanode02,2026-02-04 05:05:00,72706.29
dgxanode02,2026-02-04 05:10:00,71805.09
dgxanode02,2026-02-04 05:15:00,71736.01
dgxanode02,2026-02-04 05:20:00,70898.44
dgxanode02,2026-02-04 05:25:00,72149.07
dgxanode02,2026-02-04 05:30:00,71763.29
dgxanode02,2026-02-04 05:35:00,73732.15
dgxanode02,2026-02-04 05:40:00,74086.52
dgxanode02,2026-02-04 05:45:00,75618.3
dgxanode02,2026-02-04 05:50:00,74642.37
dgxanode02,2026-02-04 05:55:00,75384.83
dgxanode02,2026-02-04 06:00:00,74750.46
dgxanode02,2026-02-04 06:05:00,75744.79000000001
dgxanode02,2026-02-04 06:10:00,73630.91
dgxanode02,2026-02-04 06:15:00,74796.54
dgxanode02,2026-02-04 06:20:00,74783.6
dgxanode02,2026-02-04 06:25:00,74746.67
dgxanode02,2026-02-04 06:30:00,74962.09
dgxanode02,2026-02-04 06:35:00,74987.72
dgxanode02,2026-02-04 06:40:00,73599.11
dgxanode02,2026-02-04 06:45:00,73446.74
dgxanode02,2026-02-04 06:50:00,73570.4
dgxanode02,2026-02-04 06:55:00,75449.04
dgxanode02,2026-02-04 07:00:00,73009.22
dgxanode02,2026-02-04 07:05:00,76061.66
dgxanode02,2026-02-04 07:10:00,74187.86
dgxanode02,2026-02-04 07:15:00,74556.43
dgxanode02,2026-02-04 07:20:00,75312.43000000001
dgxanode02,2026-02-04 07:25:00,73215.67
dgxanode02,2026-02-04 07:30:00,74941.36
dgxanode02,2026-02-04 07:35:00,75504.27
dgxanode02,2026-02-04 07:40:00,75125.64
dgxanode02,2026-02-04 07:45:00,75354.58
dgxanode02,2026-02-04 07:50:00,74654.63
dgxanode02,2026-02-04 07:55:00,73719.52
dgxanode02,2026-02-04 08:00:00,75540.6
dgxanode02,2026-02-04 08:05:00,74550.38
dgxanode02,2026-02-04 08:10:00,75255.36
dgxanode02,2026-02-04 08:15:00,74604.61
dgxanode02,2026-02-04 08:20:00,76562.9
